GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0023056	0.074127830036943	2.55613627564847	2.33260335788705	5	1850	positive regulation of signaling	0.0259050401753104	0.183413721142614
GO:0044248	0.0744287564056983	2.38175005510249	3.08786249917048	6	2449	cellular catabolic process	0.0177390926805568	0.183413721142614
GO:0051234	0.0807037254098052	2.10717646052519	6.56407193576216	10	5206	establishment of localization	0.00654258532332666	0.195387966781634
GO:0031328	0.0847604277878521	2.44525547445255	2.4246466255226	5	1923	positive regulation of cellular biosynthetic process	0.0239755820081997	0.201003717426499
GO:0032268	0.0861822380139285	2.27856167501138	3.20386223372487	6	2541	regulation of cellular protein metabolic process	0.0164778157694332	0.201003717426499
GO:0009891	0.088745640958994	2.40777483833039	2.45742915920101	5	1949	positive regulation of biosynthetic process	0.023340171815887	0.201003717426499
GO:0042592	0.090149291512933	2.39503328213006	2.46877695932046	5	1958	homeostatic process	0.0231260974853956	0.201003717426499
GO:0008283	0.0903060179742244	2.39362479894721	2.4700378260004	5	1959	cell population proliferation	0.0231024934068256	0.201003717426499
GO:0010033	0.106463886015091	2.05147058823529	4.21003384431615	7	3339	response to organic substance	0.0111332746908871	0.230374081340829
GO:0051246	0.106840153665312	2.13030998851894	3.38668790231601	6	2686	regulation of protein metabolic process	0.014746771683404	0.230374081340829
GO:0048731	0.110685998867197	1.95097874131762	6.00172539650939	9	4760	system development	0.00704346444460137	0.234994889902665
GO:0071310	0.11472321492083	2.08190857110667	3.4509921029929	6	2737	cellular response to organic substance	0.0142023227616411	0.23987581301628
GO:0009056	0.126225229585713	2.01746005600395	3.54051363726856	6	2808	catabolic process	0.0134931940487496	0.259986293773559
GO:0032879	0.130758531663777	1.99380047312179	3.57455703762692	6	2835	regulation of localization	0.0132374047012495	0.265362902494136
GO:0080090	0.139052209829519	1.82106883316773	7.20333134249121	10	5713	regulation of primary metabolic process	0.00543286951624329	0.277903389462299
GO:0009653	0.140965487408412	1.94363946303004	3.64894817174331	6	2894	anatomical structure morphogenesis	0.0127031644242622	0.277903389462299
GO:0051173	0.173000855070971	1.80844645550528	3.86581724069281	6	3066	positive regulation of nitrogen compound metabolic process	0.0113178692381437	0.33328451704825
GO:0032501	0.17388757411213	1.71131618195377	8.46798062246997	11	6716	multicellular organismal process	0.00432443160635124	0.33328451704825
GO:0007275	0.180674944845741	1.68640443001719	6.61450660295972	9	5246	multicellular organism development	0.00579887382925524	0.341549895735784
GO:0007399	0.197045622012826	1.7937174869948	3.15721016656712	5	2504	nervous system development	0.0141403147934551	0.367463457267162
GO:0048519	0.20687679329154	1.61298701298701	6.80741920499038	9	5399	negative regulation of biological process	0.00547486704695611	0.380653299656434
GO:0031325	0.213565517001498	1.67114617037859	4.11420797664079	6	3263	positive regulation of cellular metabolic process	0.00999251538131873	0.387790017713247
GO:0070887	0.221604961712057	1.64719069637102	4.16086004379853	6	3300	cellular response to chemical stimulus	0.00976969696969697	0.397162139172258
GO:0051171	0.226127087607399	1.56451965065502	6.94107107306391	9	5505	regulation of nitrogen compound metabolic process	0.00526605736177416	0.400071001151552
GO:0030154	0.230010432863293	1.58704161516275	5.10903178711261	7	4052	cell differentiation	0.00755991459496438	0.401790376394108
GO:0010604	0.233558165202856	1.61317893575958	4.22894684451523	6	3354	positive regulation of macromolecule metabolic process	0.0094576416912815	0.402887834974926
GO:0019538	0.237023453733563	1.53878285920058	7.01420134050036	9	5563	protein metabolic process	0.00515682165836661	0.403817735990515
GO:0051239	0.242091220506589	1.64397404531433	3.39299223571571	5	2691	regulation of multicellular organismal process	0.0122433518778824	0.407421810120844
GO:0048869	0.245927513925895	1.54701528755157	5.20485765478798	7	4128	cellular developmental process	0.00728410815155339	0.408891529177994
GO:0048523	0.261634845441872	1.49245036042846	6.22742053221846	8	4939	negative regulation of cellular process	0.00581526696972553	0.426760566760738
GO:0048513	0.262859769381614	1.53677967602018	4.39033777954742	6	3482	animal organ development	0.00877508717187037	0.426760566760738
GO:0042221	0.272381287569483	1.485760861026	5.35868338974053	7	4250	response to chemical	0.0068719169550173	0.433421237619972
GO:0019222	0.275788200357438	1.45600927915942	8.22589421992169	10	6524	regulation of metabolic process	0.00416610122470031	0.433421237619972
GO:1901564	0.276384557322881	1.45482754505311	8.22967681996151	10	6527	organonitrogen compound metabolic process	0.00416227238101064	0.433421237619972
GO:0044249	0.287120471152818	1.43293145022391	7.33193974384498	9	5815	cellular biosynthetic process	0.0047195522002944	0.445198033922346
GO:0044267	0.300103597501394	1.41385687864561	6.45563740128741	8	5120	cellular protein metabolic process	0.005411376953125	0.459664602016122
GO:0009893	0.303112165097587	1.44465084860255	4.60216338177716	6	3650	positive regulation of metabolic process	0.00798588853443423	0.459664602016122
GO:1901576	0.30918793680858	1.39149044154965	7.46433074523857	9	5920	organic substance biosynthetic process	0.00455362034331629	0.46378190521287
GO:0031323	0.314319734864787	1.38222409435552	7.4945915455571	9	5944	regulation of cellular metabolic process	0.00451692241087295	0.4664099291542
GO:0060255	0.320129926434871	1.37188862797719	7.52863494591546	9	5971	regulation of macromolecule metabolic process	0.00447616502707316	0.469977977106513
GO:0009058	0.324458290395067	1.36429287863591	7.55385227951423	9	5991	biosynthetic process	0.00444632898270791	0.47131835867915
GO:0048518	0.340425353705552	1.33699421965318	7.64589554714978	9	6064	positive regulation of biological process	0.00433992122722621	0.489361445951731
GO:0006950	0.344963596921405	1.36064250544838	4.8139889840069	6	3818	response to stress	0.0072985590298882	0.490772952321174
GO:0031326	0.379930389412058	1.29742680717611	4.98672771915854	6	3955	regulation of cellular biosynthetic process	0.00680167689285754	0.535004017743511
GO:0009889	0.400319142527692	1.2629287296616	5.08633618687371	6	4034	regulation of biosynthetic process	0.00653788361642941	0.558020622917389
GO:0048522	0.411683685627551	1.22762181558395	7.06967947441768	8	5607	positive regulation of cellular process	0.004512181882764	0.56812348616602
GO:0050896	0.444857016612402	1.19023490764844	10.1852810405468	11	8078	response to stimulus	0.00298911559313284	0.607824438539718
GO:0010646	0.478085351583812	1.15481213582479	4.48868538058265	5	3560	regulation of cell communication	0.00699564448933216	0.643502413163335
GO:0051252	0.480295279390025	1.15141734493404	4.49877231402216	5	3568	regulation of RNA metabolic process	0.00696430905507853	0.643502413163335
GO:0044238	0.485577220115494	1.16071428571429	12.3728847302409	13	9813	primary metabolic process	0.00239385299558069	0.643924999534043
GO:0023051	0.489942934428076	1.13674263479711	4.54290264782003	5	3603	regulation of signaling	0.00682966187011179	0.643924999534043
GO:0050794	0.521060344960741	1.1125301689461	12.5544495321521	13	9957	regulation of cellular process	0.0023251129802915	0.673729937417644
GO:0009987	0.522384806548463	Inf	18.3620014599509	19	14563	cellular process	0.00158858195333877	0.673729937417644
GO:0051641	0.532155502671842	1.07504472612386	4.73833698321056	5	3758	cellular localization	0.00627789684649331	0.679976475636242
GO:0019219	0.552997547101376	1.04588507290152	4.8366845842458	5	3836	regulation of nucleobase-containing compound metabolic process	0.00602518699418603	0.696798797064021
GO:0006807	0.560686743878076	1.0498025651229	11.7840599907094	12	9346	nitrogen compound metabolic process	0.0024360568283205	0.696798797064021
GO:0044260	0.5653628451501	1.03139013452915	9.85367310372287	10	7815	cellular macromolecule metabolic process	0.00290335243713694	0.696798797064021
GO:0034645	0.565517864283843	1.02554221629366	5.89707346207446	6	4677	cellular macromolecule biosynthetic process	0.00486378347879837	0.696798797064021
GO:0009059	0.58670671595427	0.998657848353034	6.00550799654921	6	4763	macromolecule biosynthetic process	0.00468972967626222	0.712754863219468
GO:0065007	0.588797495703039	1.03823663357319	13.8607074125688	14	10993	biological regulation	0.00205425003179045	0.712754863219468
GO:0071704	0.609895238047113	0.997961956521739	13.0083615369301	13	10317	organic substance metabolic process	0.00216567964094941	0.720826511983792
GO:0006464	0.611135521029737	0.96805438151592	5.12037958723207	5	4061	cellular protein modification process	0.00537603079751349	0.720826511983792
GO:0036211	0.611135521029737	0.96805438151592	5.12037958723207	5	4061	protein modification process	0.00537603079751349	0.720826511983792
GO:0043170	0.617386957288275	0.974960254372019	11.1170615170217	11	8817	macromolecule metabolic process	0.00250904659278118	0.722028814455779
GO:0071840	0.630695914820719	0.948907141862731	8.24354635344084	8	6538	cellular component organization or biogenesis	0.00331862268175294	0.731395262565204
GO:0050789	0.636604110230851	0.964534920939761	13.1470568717234	13	10427	regulation of biological process	0.0021202268395115	0.732094726765478
GO:0043412	0.657434985119524	0.908754457977256	5.35994425642047	5	4251	macromolecule modification	0.00490620303767345	0.747626541944302
GO:0023052	0.660945203747861	0.910992907801418	7.41641781140089	7	5882	signaling	0.00358761410077668	0.747626541944302
GO:0007154	0.666819015895061	0.904156783011409	7.45046121175924	7	5909	cell communication	0.0035549032269502	0.748138408077385
GO:0051716	0.686514207053059	0.884960966268964	8.57011082354503	8	6797	cellular response to stimulus	0.00307052876165044	0.758893109858309
GO:0016070	0.687403179219483	0.871147819273962	5.52385692481253	5	4381	RNA metabolic process	0.00461935373751098	0.758893109858309
GO:0008152	0.709496247328269	0.873737373737374	13.5391864091844	13	10738	metabolic process	0.00199919094325464	0.77706731850239
GO:0010468	0.719470162964448	0.83122769337671	5.70920432676355	5	4528	regulation of gene expression	0.00432429078899724	0.781786476292077
GO:0007165	0.728740390122255	0.826694818534581	6.80615833831044	6	5398	signal transduction	0.00365126380978176	0.785673233100556
GO:0010467	0.741156612921298	0.811816963970951	6.88559293914659	6	5461	gene expression	0.00356750524209539	0.790476445895731
GO:0044271	0.750492265116143	0.792589763177998	5.90085606211427	5	4680	cellular nitrogen compound biosynthetic process	0.00404795821462488	0.790476445895731
GO:0044237	0.753063503954785	0.817608299453245	12.8633618687371	12	10202	cellular metabolic process	0.00204441157084067	0.790476445895731
GO:0016043	0.756107904769829	0.800084042441433	8.01028601765213	7	6353	cellular component organization	0.00307537480418098	0.790476445895731
GO:0090304	0.78432940237954	0.749963219067236	6.12781206450328	5	4860	nucleic acid metabolic process	0.00375366221273857	0.813815470138169
GO:1901360	0.806960577748676	0.731139053254438	7.35085274404406	6	5830	organic cyclic compound metabolic process	0.00313019838829736	0.83104895320386
GO:0034641	0.851571296761299	0.67271265638346	7.72911274802575	6	6130	cellular nitrogen compound metabolic process	0.00283131391892359	0.870495103355994
GO:0006139	0.867829920165263	0.637858994023378	6.81750613842989	5	5407	nucleobase-containing compound metabolic process	0.00303259900267649	0.880592124873576
GO:0046483	0.887453568509243	0.608541655972486	7.02428827393988	5	5571	heterocycle metabolic process	0.00285667878838026	0.891230652790908
GO:0006725	0.891230652790908	0.602678571428571	7.0671577410578	5	5605	cellular aromatic compound metabolic process	0.00282212660576887	0.891230652790908
