GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0048878	0.0348807094782288	2.73764558794499	2.49518879819497	6	1175	chemical homeostasis	0.077060751471254	0.23021268255631
GO:0019725	0.0533771362972118	2.67671577024095	2.07684650607207	5	978	cellular homeostasis	0.0926936571861108	0.335513428153903
GO:0006811	0.0600774769316185	1.91174832962138	7.653328024421	12	3604	ion transport	0.0163820936411756	0.34380683833413
GO:0003008	0.0621675347475301	2.20545454545455	3.61218395381246	7	1701	system process	0.0428989967170123	0.34380683833413
GO:0051241	0.0625103342425691	2.55020737830168	2.1724069281306	5	1023	negative regulation of multicellular organismal process	0.0847181492342783	0.34380683833413
GO:0032501	0.124711490882043	1.60071236616474	14.2618621010021	18	6716	multicellular organismal process	0.00707634262857475	0.658476671857187
GO:0071702	0.130491529827936	1.69671675872497	6.00331807021037	9	2827	organic substance transport	0.0199686458675997	0.662495459126444
GO:0043269	0.141451724170236	1.94373655000566	2.78824075917446	5	1313	regulation of ion transport	0.0514278388996554	0.691541762610044
GO:0006820	0.155972150323418	1.61690161745066	6.24115734288938	9	2939	anion transport	0.0184757067286614	0.700092699626441
GO:0006810	0.15631399373975	1.52765183871038	10.8025748224832	14	5087	transport	0.00959317314543727	0.700092699626441
GO:0006952	0.160752611868889	1.85483652150319	2.9092839604486	5	1370	defense response	0.0472374660344185	0.700092699626441
GO:0006950	0.164415709760755	1.5451486609879	8.10777092043268	11	3818	response to stress	0.013380691554795	0.700092699626441
GO:0051234	0.180594738179899	1.47481167608286	11.0552790497047	14	5206	establishment of localization	0.00915961945265732	0.739231539648347
GO:1901565	0.184807884912087	1.75938857852266	3.05156281106908	5	1437	organonitrogen compound catabolic process	0.0429352692461727	0.739231539648347
GO:0010648	0.199815283138902	1.70654690016103	3.13650540845444	5	1477	negative regulation of cell communication	0.040641219988366	0.756463780636098
GO:0023057	0.200577517592905	1.70398009950249	3.14075253832371	5	1479	negative regulation of signaling	0.0405313789034767	0.756463780636098
GO:1901575	0.217352218500584	1.53012897678418	4.95427699250116	7	2333	organic substance catabolic process	0.0228048009062834	0.796958134502142
GO:0065008	0.229476018040421	1.40955419968675	8.67476275797996	11	4085	regulation of biological quality	0.0116887019861001	0.818671199495556
GO:0007399	0.274935985313749	1.40616740088106	5.31740659632358	7	2504	nervous system development	0.0197964407108371	0.955040791089866
GO:0048856	0.29656195670383	1.28600278414995	12.0639723936558	14	5681	anatomical structure development	0.00769194516870841	0.996019691565767
GO:0007275	0.30213714442174	1.28186508694821	11.1402216470901	13	5246	multicellular organism development	0.00837615108670201	0.996019691565767
GO:0051049	0.315548859597234	1.40330861380491	3.7332271550866	5	1758	regulation of transport	0.0286873205020184	0.996019691565767
GO:0050896	0.318029492684298	1.26549390552369	17.1541575419736	19	8078	response to stimulus	0.00516301784268399	0.996019691565767
GO:1901700	0.32470618185484	1.38450457221596	3.77782201871392	5	1779	response to oxygen-containing compound	0.0280140455713257	0.996019691565767
GO:0048519	0.346030139138316	1.22601481423574	11.4651270820891	13	5399	negative regulation of biological process	0.00790814129004771	0.996019691565767
GO:0006796	0.349615971224483	1.260413354531	6.69560023890106	8	3153	phosphate-containing compound metabolic process	0.0142692046972416	0.996019691565767
GO:0006793	0.361227325221844	1.24386406544997	6.76567788174398	8	3186	phosphorus metabolic process	0.0139751399819282	0.996019691565767
GO:0009058	0.385148879780521	1.17896380569963	12.7222775233924	14	5991	biosynthetic process	0.00691651175087897	0.996019691565767
GO:0009056	0.38648781069214	1.22316315601571	5.96297033645232	7	2808	catabolic process	0.0157420597235412	0.996019691565767
GO:0002376	0.412257663441975	1.18753572673405	6.10737275200743	7	2876	immune system process	0.0150064511636274	0.996019691565767
GO:0032502	0.419918868794343	1.14171088863359	12.9686110558099	14	6107	developmental process	0.0066562544936783	0.996019691565767
GO:0048731	0.431796555499041	1.13475518655557	10.1081690888579	11	4760	system development	0.0086086787656239	0.996019691565767
GO:0051179	0.432049216405108	1.12916027538972	14.0388877828655	15	6611	localization	0.00608575784170536	0.996019691565767
GO:0048513	0.467189940848981	1.10947994626751	7.39425310239565	8	3482	animal organ development	0.0117001162291605	0.996019691565767
GO:0051649	0.468422032866901	1.11554524361949	6.42166036233327	7	3024	establishment of localization in cell	0.0135735106799922	0.996019691565767
GO:0009605	0.483156219016003	1.1069628135935	5.52126883004844	6	2600	response to external stimulus	0.0157384615384615	0.996019691565767
GO:0023052	0.493330009298891	1.06880935513088	12.4908089455173	13	5882	signaling	0.00666271190144241	0.996019691565767
GO:0010646	0.495090587112869	1.07779654654655	7.5598911672971	8	3560	regulation of cell communication	0.0111930311829314	0.996019691565767
GO:1901576	0.5050946288928	1.05753209840243	12.5715044130334	13	5920	organic substance biosynthetic process	0.00657745160701242	0.996019691565767
GO:0023051	0.510369134206579	1.06091794158554	7.65120445948636	8	3603	regulation of signaling	0.0109274589921789	0.996019691565767
GO:0051239	0.519371698666278	1.06162440911044	5.71451323910014	6	2691	regulation of multicellular organismal process	0.0146920222534589	0.996019691565767
GO:0032879	0.574975198925331	0.995839791173831	6.02030658968744	6	2835	regulation of localization	0.0132374047012495	0.996019691565767
GO:0010033	0.584294153072476	0.983613445378151	7.09058331674298	7	3339	response to organic substance	0.0111332746908871	0.996019691565767
GO:0007166	0.611974203094705	0.953961709168264	6.23266308315084	6	2935	cell surface receptor signaling pathway	0.0123507338152881	0.996019691565767
GO:0044248	0.612247803840149	0.954188640358853	5.20061052491871	5	2449	cellular catabolic process	0.0147825772337973	0.996019691565767
GO:0071705	0.613411814298964	0.952791778292391	5.20698121972261	5	2452	nitrogen compound transport	0.0147464266610604	0.996019691565767
GO:0048523	0.637822918130649	0.932145557830281	10.4882872121574	10	4939	negative regulation of cellular process	0.00726908371215691	0.996019691565767
GO:0007154	0.643440561192074	0.929964388672206	12.5481451987524	12	5909	cell communication	0.00609411981762892	0.996019691565767
GO:0009889	0.655120866574833	0.911657559198543	8.56646094631362	8	4034	regulation of biosynthetic process	0.00871717815523922	0.996019691565767
GO:0030154	0.660704040615566	0.906116056709529	8.60468511513704	8	4052	cell differentiation	0.008639902394245	0.996019691565767
GO:0051128	0.666378328727967	0.890376664806947	5.50852744044064	5	2594	regulation of cellular component organization	0.0131761273420841	0.996019691565767
GO:0009892	0.68167229376525	0.877527454978749	6.66162319994691	6	3137	negative regulation of metabolic process	0.0108113502105374	0.996019691565767
GO:0009966	0.682651305056608	0.8764665455795	6.66799389475081	6	3140	regulation of signal transduction	0.0107907014483346	0.996019691565767
GO:0048869	0.683770314908468	0.883252427184466	8.76607605016922	8	4128	cellular developmental process	0.00832469503034673	0.996019691565767
GO:0048518	0.68686095877045	0.890779907468605	12.8772977636207	12	6064	positive regulation of biological process	0.00578656163630161	0.996019691565767
GO:0042221	0.718985782257394	0.848263397768348	9.02515097219457	8	4250	response to chemical	0.00785361937716263	0.996019691565767
GO:0051641	0.719713887476678	0.842463343108504	7.98035702435464	7	3758	cellular localization	0.00878905558509064	0.996019691565767
GO:0044249	0.746391287359729	0.833275901677004	12.3485300948968	11	5815	cellular biosynthetic process	0.0057683415781376	0.996019691565767
GO:0051716	0.752887719041336	0.832368731380338	14.4338708607074	13	6797	cellular response to stimulus	0.00498960923768197	0.996019691565767
GO:0033036	0.753785394009305	0.799232824166039	7.16703165438981	6	3375	macromolecule localization	0.00934031275720165	0.996019691565767
GO:0007165	0.762706468640232	0.814014307889586	11.4630035171544	10	5398	signal transduction	0.0060854396829696	0.996019691565767
GO:0065007	0.772893739472808	0.81534955792544	23.3443493264317	22	10993	biological regulation	0.00322810719281356	0.996019691565767
GO:0048583	0.789195014872449	0.769180164465487	8.53673103722875	7	4020	regulation of response to stimulus	0.00768075047647335	0.996019691565767
GO:0022607	0.807839508565823	0.726015609850688	6.50023226491473	5	3061	cellular component assembly	0.00946239487813992	0.996019691565767
GO:0048522	0.809774993877296	0.766644468627674	11.9068285884929	10	5607	positive regulation of cellular process	0.005640227353455	0.996019691565767
GO:0009893	0.822607596177878	0.721502153170649	7.75101201141416	6	3650	positive regulation of metabolic process	0.00798588853443423	0.996019691565767
GO:1901362	0.823045050511985	0.731619413743393	8.85314221248922	7	4169	organic cyclic compound biosynthetic process	0.00714154163378271	0.996019691565767
GO:0080090	0.831133631257753	0.743946567197488	12.1319264715641	10	5713	regulation of primary metabolic process	0.00543286951624329	0.996019691565767
GO:0050789	0.844516501732183	0.741488100957689	22.1424115734289	20	10427	regulation of biological process	0.00326188744540231	0.996019691565767
GO:0031325	0.853165368316336	0.669520041834345	6.9291923817108	5	3263	positive regulation of cellular metabolic process	0.00832709615109894	0.996019691565767
GO:1903506	0.859714968907782	0.660949615674623	6.99927002455372	5	3296	regulation of nucleic acid-templated transcription	0.00816118684607409	0.996019691565767
GO:2001141	0.860298935482521	0.660179001101891	7.00564071935762	5	3299	regulation of RNA biosynthetic process	0.00814635057552322	0.996019691565767
GO:0044085	0.860687193618556	0.65966603739662	7.00988784922689	5	3301	cellular component biogenesis	0.00813648219293337	0.996019691565767
GO:0034654	0.879461076114018	0.65040825096691	8.37534010219656	6	3944	nucleobase-containing compound biosynthetic process	0.00683967018996169	0.996019691565767
GO:0031326	0.881275376554907	0.647953717591601	8.39869931647754	6	3955	regulation of cellular biosynthetic process	0.00680167689285754	0.996019691565767
GO:0006351	0.881969019834608	0.63070395329405	7.25834494657907	5	3418	transcription, DNA-templated	0.00758898352815662	0.996019691565767
GO:0019222	0.88549317883221	0.685544661592566	13.8541376335523	11	6524	regulation of metabolic process	0.00458271134717034	0.996019691565767
GO:0097659	0.888620470279964	0.621252587658611	7.34328754396443	5	3458	nucleic acid-templated transcription	0.00741442965423971	0.996019691565767
GO:0018130	0.889565126419728	0.636533174398708	8.5091246930785	6	4007	heterocycle biosynthetic process	0.00662628770004376	0.996019691565767
GO:0019438	0.890337595150973	0.635450670148623	8.51974251775168	6	4012	aromatic compound biosynthetic process	0.00660978182103739	0.996019691565767
GO:0032774	0.890395909973414	0.618691728680181	7.3666467582454	5	3469	RNA biosynthetic process	0.00736748274321314	0.996019691565767
GO:0044238	0.891071206031229	0.688077007219427	20.8385427035636	18	9813	primary metabolic process	0.00331456568618865	0.996019691565767
GO:0051252	0.905369533409414	0.596355547239634	7.57687968677417	5	3568	regulation of RNA metabolic process	0.00696430905507853	0.996019691565767
GO:0050794	0.911399699012406	0.65947997067828	21.1443360541509	18	9957	regulation of cellular process	0.00321938720348054	0.996019691565767
GO:0009059	0.919747427965585	0.605273338940286	10.1145397836618	7	4763	macromolecule biosynthetic process	0.00547135128897259	0.996019691565767
GO:1901360	0.923432948643089	0.619526004048311	12.3803835689163	9	5830	organic cyclic compound metabolic process	0.00469529758244603	0.996019691565767
GO:0006139	0.932739468813408	0.595048465765265	11.4821156015661	8	5407	nucleobase-containing compound metabolic process	0.00485215840428239	0.996019691565767
GO:0010556	0.933773633430656	0.548964466707678	8.06529962174	5	3798	regulation of macromolecule biosynthetic process	0.00614635734391954	0.996019691565767
GO:0031323	0.935092535993011	0.600109886084759	12.6224699714646	9	5944	regulation of cellular metabolic process	0.00451692241087295	0.996019691565767
GO:0019219	0.937695566506192	0.541682376712395	8.14599508925609	5	3836	regulation of nucleobase-containing compound metabolic process	0.00602518699418603	0.996019691565767
GO:0051171	0.941939671978964	0.578497362197562	11.6902249651603	8	5505	regulation of nitrogen compound metabolic process	0.00468093987713259	0.996019691565767
GO:0046483	0.947537320915447	0.567679309724968	11.8303802508461	8	5571	heterocycle metabolic process	0.00457068606140841	0.996019691565767
GO:0008152	0.949999486358068	0.588760432589148	22.8028402681001	19	10738	metabolic process	0.00292189445552601	0.996019691565767
GO:0006725	0.950243318415632	0.562205943660294	11.9025814586237	8	5605	cellular aromatic compound metabolic process	0.00451540256923019	0.996019691565767
GO:0071704	0.950302368199865	0.591485997253547	21.9088194306192	18	10317	organic substance metabolic process	0.00299863334900688	0.996019691565767
GO:0034645	0.960687053270113	0.512128847388963	9.9319131992833	6	4677	cellular macromolecule biosynthetic process	0.00486378347879837	0.996019691565767
GO:0044271	0.960884694137018	0.511652019354202	9.9382838940872	6	4680	cellular nitrogen compound biosynthetic process	0.00485754985754986	0.996019691565767
GO:0016043	0.965772413993745	0.536193047864466	13.4910080297299	9	6353	cellular component organization	0.00395405331966126	0.996019691565767
GO:0090304	0.971286645926805	0.484120947038129	10.3205255823213	6	4860	nucleic acid metabolic process	0.00450439465528629	0.996019691565767
GO:0044237	0.971947847211969	0.53990508918344	21.6646094631362	17	10202	cellular metabolic process	0.00289624972535762	0.996019691565767
GO:0060255	0.972742870768355	0.507239085471519	12.6798062246997	8	5971	regulation of macromolecule metabolic process	0.00397881335739836	0.996019691565767
GO:0010467	0.973769326035914	0.491976530986432	11.5967881080364	7	5461	gene expression	0.00416208944911129	0.996019691565767
GO:0071840	0.975001704600889	0.509912297641959	13.8838675426372	9	6538	cellular component organization or biogenesis	0.00373345051697205	0.996019691565767
GO:0016070	0.975643677644059	0.451156137856321	9.30333797863163	5	4381	RNA metabolic process	0.00461935373751098	0.996019691565767
GO:0019538	0.978104549469129	0.477804175665947	11.813391731369	7	5563	protein metabolic process	0.00401086128984069	0.996019691565767
GO:0034641	0.979395185951793	0.485407818795601	13.0174530493065	8	6130	cellular nitrogen compound metabolic process	0.00377508522523146	0.996019691565767
GO:0010468	0.981472275181849	0.430474693132221	9.61550202402283	5	4528	regulation of gene expression	0.00432429078899724	0.996019691565767
GO:0006807	0.988652836392736	0.475484593037101	19.8468378790895	14	9346	nitrogen compound metabolic process	0.00284206629970725	0.996019691565767
GO:1901564	0.990250839794516	0.435547374341668	13.8605083283562	8	6527	organonitrogen compound metabolic process	0.00332981790480851	0.996019691565767
GO:0044267	0.99435208340957	0.359219434488252	10.8726524653262	5	5120	cellular protein metabolic process	0.00338211059570313	0.996019691565767
GO:0044260	0.994416633257736	0.421175237318735	16.5956599641648	10	7815	cellular macromolecule metabolic process	0.00290335243713694	0.996019691565767
GO:0043170	0.994990434077471	0.424667802385009	18.7234720286681	12	8817	macromolecule metabolic process	0.00273714173757947	0.996019691565767
GO:0009987	0.996019691565767	0.241761265909873	30.9254761430752	28	14563	cellular process	0.0023410681417624	0.996019691565767
