GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0046394	2.86303353430039e-09	3.85956416464891	9.13398367509457	31	310	carboxylic acid biosynthetic process	5.72	1.97978768896872e-07
GO:0016053	4.89973461075277e-09	3.76326216156725	9.34023491937089	31	317	organic acid biosynthetic process	5.47017086447273	3.22682522222432e-07
GO:0019369	5.79168725853032e-09	11.9207516339869	1.35536531953016	12	46	arachidonic acid metabolic process	100.5595463138	3.64086521752156e-07
GO:0044255	2.41147479763514e-08	2.29967375904961	31.8216205454907	65	1080	cellular lipid metabolic process	0.988151577503429	1.45003028049104e-06
GO:0019637	3.42324752920733e-08	2.27556470815368	32.1162651801712	65	1090	organophosphate metabolic process	0.970103526639172	1.89466770684437e-06
GO:0120254	3.42492354816409e-08	6.47129506008011	2.9464463468047	16	100	olefinic compound metabolic process	28.3712	1.89466770684437e-06
GO:0006631	4.02167932182625e-08	3.25570255474453	11.3438184351981	33	385	fatty acid metabolic process	3.94775510204082	2.13922403926373e-06
GO:0009074	4.514804559322e-08	16.7896551724138	0.795540513637269	9	27	aromatic amino acid family catabolic process	218.913580246914	2.31258322427494e-06
GO:0003008	7.65863981455363e-08	1.99407900694498	50.1190523591479	88	1701	system process	0.539301673013868	3.78282102268846e-06
GO:0006520	8.39704081345271e-08	3.35725341212889	9.98845311566793	30	339	cellular amino acid metabolic process	4.62891899652805	3.81178123603319e-06
GO:0006629	8.54326013452311e-08	2.06858603557113	42.5466852478598	78	1444	lipid metabolic process	0.663312129280776	3.81178123603319e-06
GO:0016051	8.62106301458875e-08	3.8533985466143	7.30718694007565	25	248	carbohydrate biosynthetic process	7.20766129032258	3.81178123603319e-06
GO:0006558	9.64659025749543e-08	29.2674485125858	0.441966952020705	7	15	L-phenylalanine metabolic process	551.662222222222	3.81178123603319e-06
GO:0006559	9.64659025749543e-08	29.2674485125858	0.441966952020705	7	15	L-phenylalanine catabolic process	551.662222222222	3.81178123603319e-06
GO:1902221	9.64659025749543e-08	29.2674485125858	0.441966952020705	7	15	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	551.662222222222	3.81178123603319e-06
GO:1902222	9.64659025749543e-08	29.2674485125858	0.441966952020705	7	15	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	551.662222222222	3.81178123603319e-06
GO:0055086	1.38536324965671e-07	2.56922794791858	19.446545888911	45	660	nucleobase-containing small molecule metabolic process	1.83181818181818	5.3221038174312e-06
GO:0009072	1.71056445794907e-07	11.2096774193548	1.17857853872188	10	40	aromatic amino acid family metabolic process	110.825	6.39381255498262e-06
GO:0006081	1.8272213990364e-07	7.32192575406032	2.15090583316743	13	73	cellular aldehyde metabolic process	43.2568962281854	6.65012419701931e-06
GO:0007586	3.23678761581865e-07	5.37577496067364	3.4473422257615	16	117	digestion	20.7255460588794	1.13763150806197e-05
GO:0001676	3.29032974132166e-07	5.77598537825811	3.03483973720884	15	103	long-chain fatty acid metabolic process	25.0711659911396	1.13763150806197e-05
GO:0072521	3.93799917821798e-07	2.77305334550672	14.3491937089389	36	487	purine-containing compound metabolic process	2.69154906416943	1.32835435694524e-05
GO:0005975	4.34746312573947e-07	2.51090970403707	18.9161855464862	43	642	carbohydrate metabolic process	1.8499335216079	1.4069174624779e-05
GO:0009117	4.47255065804184e-07	2.60251958031624	16.9715309575951	40	576	nucleotide metabolic process	2.13782793209877	1.4069174624779e-05
GO:0006006	4.4760931561119e-07	3.73205299951593	6.89468445152299	23	234	glucose metabolic process	7.44824311490978	1.4069174624779e-05
GO:0006753	5.58491644905442e-07	2.57755165535038	17.1188532749353	40	581	nucleoside phosphate metabolic process	2.10119059962496	1.71643098867606e-05
GO:0006066	5.74588827303167e-07	2.91948664087917	12.1098944853673	32	411	alcohol metabolic process	3.35910869578087	1.72751380034844e-05
GO:0019693	8.39667171697943e-07	2.76403297835795	13.5536531953016	34	460	ribose phosphate metabolic process	2.84918714555766	2.47076531586863e-05
GO:0006091	9.53020354643335e-07	2.58515612196697	16.1759904439578	38	549	generation of precursor metabolites and energy	2.23561302052747	2.74588989681611e-05
GO:0022600	9.87345383259124e-07	6.18286984085487	2.47501493131595	13	84	digestive system process	32.6695011337869	2.78673196948442e-05
GO:0042558	1.17706381258145e-06	10.4133174791914	1.11964961178579	9	38	pteridine-containing compound metabolic process	110.518005540166	3.25575850560028e-05
GO:0019318	1.66495624580986e-06	3.32631578947368	7.98486959984073	24	271	hexose metabolic process	5.79469233806729	4.51496958422557e-05
GO:0072329	1.71509225595882e-06	4.40491982051236	4.36074059327095	17	148	monocarboxylic acid catabolic process	13.7620525931337	4.56148574998279e-05
GO:0005996	2.25713036316249e-06	3.17223548130469	8.69201672307386	25	295	monosaccharide metabolic process	5.09393852341281	5.88983262689381e-05
GO:0019674	2.33561544673421e-06	6.98470521591355	1.88572566195501	11	64	NAD metabolic process	47.6201171875	5.98177067191372e-05
GO:0046942	2.87596677179717e-06	3.12505443966343	8.80987457694605	25	299	carboxylic acid transport	4.95855751054239	7.23174917344633e-05
GO:0015711	2.92878036055722e-06	2.84176706827309	11.1964961178579	29	380	organic anion transport	3.56113573407202	7.23304149759042e-05
GO:0006163	3.11001468836695e-06	2.63164815158207	13.7304399761099	33	466	purine nucleotide metabolic process	2.69463427213616	7.54587774387981e-05
GO:0033559	3.21920939134399e-06	5.48390371229698	2.74019510252837	13	93	unsaturated fatty acid metabolic process	26.6523297491039	7.67614929004954e-05
GO:0009259	3.85136837363733e-06	2.6463644618286	13.2295440971531	32	449	ribonucleotide metabolic process	2.81458921334716	9.02786857752614e-05
GO:0019373	3.94130847901811e-06	20.0205479452055	0.471431415488752	6	16	epoxygenase P450 pathway	415.59375	9.08471604413674e-05
GO:1901135	4.13772665285494e-06	1.99152340105451	33.7073462074458	61	1144	carbohydrate derivative metabolic process	0.826486013986014	9.37938513245544e-05
GO:0006090	4.22671853291825e-06	3.8937830806495	5.15628110690822	18	175	pyruvate metabolic process	10.4220734693878	9.37938513245544e-05
GO:0015849	4.27260494103176e-06	2.90372341625132	10.1947043599443	27	346	organic acid transport	3.99916468976578	9.37938513245544e-05
GO:0050892	4.37570926413591e-06	8.62463054187192	1.29643639259407	9	44	intestinal absorption	82.4318181818182	9.4556342379687e-05
GO:0006690	4.62041701287776e-06	5.28460011740698	2.82858849293251	13	96	icosanoid metabolic process	25.0125868055556	9.83082573663068e-05
GO:0016052	4.74365278012101e-06	3.54584316037736	6.24646625522596	20	212	carbohydrate catabolic process	7.89070843716625	9.94010878016267e-05
GO:0009150	4.989461509262e-06	2.65568645874743	12.7581126816643	31	433	purine ribonucleotide metabolic process	2.9318626692766	0.00010299142190014
GO:1901575	5.69521356830142e-06	1.70108463304568	68.7405932709536	104	2333	organic substance catabolic process	0.338814184893354	0.000115830593602366
GO:0019400	9.79298901626673e-06	11.6973684210526	0.795540513637269	7	27	alditol metabolic process	170.266117969822	0.000196285562456477
GO:0034220	1.22702712376638e-05	1.89453245516372	36.4475413099741	63	1237	ion transmembrane transport	0.730060535797026	0.000242425501738414
GO:0044275	1.32219677065782e-05	7.35946173254836	1.47322317340235	9	50	cellular carbohydrate catabolic process	63.8352	0.000257549032932361
GO:0072330	1.70344161615296e-05	3.34298079853703	6.24646625522596	19	212	monocarboxylic acid biosynthetic process	7.49617301530794	0.000327202743769381
GO:0006760	2.07963394484751e-05	10.169535369615	0.883933904041409	7	30	folic acid-containing compound metabolic process	137.915555555556	0.000393990924071796
GO:0042445	2.33622693512615e-05	3.39084507042254	5.8339637666733	18	198	hormone metabolic process	8.14141414141414	0.000436621871794523
GO:0006536	2.609473494753e-05	7.87425796006476	1.23750746565797	8	42	glutamate metabolic process	80.4172335600907	0.000481186912432454
GO:0006734	3.41922839820279e-05	6.41731474688188	1.65000995421063	9	56	NADH metabolic process	50.8890306122449	0.000622209588778218
GO:0046487	3.4881424176589e-05	18.496583143508	0.412502488552658	5	14	glyoxylate metabolic process	452.34693877551	0.000626506618652241
GO:1905039	4.00013917885556e-05	3.72506170300288	4.44913398367509	15	151	carboxylic acid transmembrane transport	11.6652778386913	0.000700277529665473
GO:1903825	4.00013917885556e-05	3.72506170300288	4.44913398367509	15	151	organic acid transmembrane transport	11.6652778386913	0.000700277529665473
GO:0006071	4.16846106119841e-05	11.7711522965351	0.677682659765081	6	23	glycerol metabolic process	201.119092627599	0.000720622705954675
GO:0009056	4.90313858382353e-05	1.56768473888305	82.7362134182759	116	2808	catabolic process	0.260868418275826	0.000837165513756536
GO:0055085	5.21915736616412e-05	1.74322876990263	43.8431216404539	70	1488	transmembrane transport	0.560595878136201	0.000880255443585973
GO:0090407	5.59060981357974e-05	2.12135922330097	19.3286880350388	38	656	organophosphate biosynthetic process	1.56579045211184	0.000931543779780817
GO:0008610	5.88619391356111e-05	2.03555750658472	22.2751343818435	42	756	lipid biosynthetic process	1.30305702527925	0.000969119783625597
GO:0034308	7.28052030475663e-05	4.61879330254042	2.68126617559228	11	91	primary alcohol metabolic process	23.5541601255887	0.00118458348017393
GO:0042737	8.81979063034216e-05	10.0034246575342	0.766076050169222	6	26	drug catabolic process	157.384615384615	0.00141834540020502
GO:0042493	9.52069246698428e-05	2.31237677984666	13.4947242683655	29	458	response to drug	2.45145973570298	0.00151346180251026
GO:0042559	0.000100199785531658	13.869589977221	0.500895878956799	5	17	pteridine-containing compound biosynthetic process	306.782006920415	0.00157473072034412
GO:0042180	0.000106879965402999	2.79175401816911	7.74915389209636	20	263	cellular ketone metabolic process	5.12715233702959	0.00166084260845334
GO:0019751	0.000122095476971464	3.52089552238806	4.36074059327095	14	148	polyol metabolic process	11.3334550766983	0.00187620049612816
GO:0008652	0.000128970394952671	4.72317777633543	2.38662154091181	10	81	cellular amino acid biosynthetic process	27.0263679317177	0.00196006655186311
GO:0072337	0.000137291401205141	9.09277708592777	0.825004977105316	6	28	modified amino acid transport	135.704081632653	0.00204165599856677
GO:0009065	0.000137291401205141	9.09277708592777	0.825004977105316	6	28	glutamine family amino acid catabolic process	135.704081632653	0.00204165599856677
GO:0006639	0.000190776257931006	3.55622205874031	4.00716703165439	13	136	acylglycerol metabolic process	12.4630190311419	0.00280684643317639
GO:0072524	0.000219007953005985	5.57224770642202	1.65000995421063	8	56	pyridine-containing compound metabolic process	45.234693877551	0.00318829472639239
GO:0009062	0.000236974709582005	3.69928644240571	3.56520007963368	12	121	fatty acid catabolic process	14.5334335086401	0.00337977185057759
GO:0006638	0.000237048351052803	3.47083195227047	4.09556042205853	13	139	neutral lipid metabolic process	11.9308524403499	0.00337977185057759
GO:0034311	0.000248970298298245	8	0.913398367509456	6	31	diol metabolic process	110.709677419355	0.00351352982190278
GO:0042762	0.000298914458603728	10.3993451025057	0.618753732828987	5	21	regulation of sulfur metabolic process	201.043083900227	0.0041757444065551
GO:0098656	0.000320365463582315	2.1081588835212	15.2036631495122	30	516	anion transmembrane transport	1.99792680728322	0.00443065436134342
GO:1903035	0.000339263266147387	3.80486178900502	3.18216205454907	11	108	negative regulation of response to wounding	16.7225651577503	0.00464555541665184
GO:0009165	0.000373595842571494	2.51735989338571	8.51522994226558	20	289	nucleotide biosynthetic process	4.24611774284312	0.00494378474047647
GO:0046653	0.000377538855244916	9.78694894814418	0.648218196297034	5	22	tetrahydrofolate metabolic process	183.181818181818	0.00494378474047647
GO:0046655	0.000377538855244916	9.78694894814418	0.648218196297034	5	22	folic acid metabolic process	183.181818181818	0.00494378474047647
GO:0072662	0.000382490937983357	4.4955223880597	2.23929922357157	9	76	protein localization to peroxisome	27.6295013850416	0.00494378474047647
GO:0072663	0.000382490937983357	4.4955223880597	2.23929922357157	9	76	establishment of protein localization to peroxisome	27.6295013850416	0.00494378474047647
GO:0006625	0.000382490937983357	4.4955223880597	2.23929922357157	9	76	protein targeting to peroxisome	27.6295013850416	0.00494378474047647
GO:0050877	0.000394554650919643	1.81895683453237	25.8697989249453	44	878	nervous system process	1.01209520498545	0.00505249150205431
GO:0019320	0.000399356168807664	5.04483295828285	1.79733227155087	8	61	hexose catabolic process	38.1230851921526	0.00506706038037614
GO:1901293	0.000426599187680897	2.48907463928968	8.60362333266972	20	292	nucleoside phosphate biosynthetic process	4.15931694501783	0.00536351524147892
GO:0009064	0.000511276577155114	4.30197044334975	2.32769261397571	9	79	glutamine family amino acid metabolic process	25.5709020990226	0.00631335273397788
GO:0043574	0.000511276577155114	4.30197044334975	2.32769261397571	9	79	peroxisomal transport	25.5709020990226	0.00631335273397788
GO:0010951	0.00054374509547435	2.87051017164654	5.62771252239697	15	191	negative regulation of endopeptidase activity	7.29091856034648	0.00665486254018607
GO:0001523	0.000568539253394764	3.85030986810742	2.85805295640056	10	97	retinoid metabolic process	18.8457859496227	0.00674613529599331
GO:0035249	0.000568539253394764	3.85030986810742	2.85805295640056	10	97	synaptic transmission, glutamatergic	18.8457859496227	0.00674613529599331
GO:0042537	0.000580470065237313	8.7555448986932	0.707147123233128	5	24	benzene-containing compound metabolic process	153.923611111111	0.00674613529599331
GO:0006063	0.000580470065237313	8.7555448986932	0.707147123233128	5	24	uronic acid metabolic process	153.923611111111	0.00674613529599331
GO:0043651	0.000580470065237313	8.7555448986932	0.707147123233128	5	24	linoleic acid metabolic process	153.923611111111	0.00674613529599331
GO:0019585	0.000580470065237313	8.7555448986932	0.707147123233128	5	24	glucuronate metabolic process	153.923611111111	0.00674613529599331
GO:0061041	0.000639526237340138	3.09838574319988	4.53752737407924	13	154	regulation of wound healing	9.71985157699443	0.00737053988534509
GO:1903034	0.00067489436850303	2.80594405594406	5.74557037626916	15	195	regulation of response to wounding	6.99487179487179	0.00755188051613527
GO:0006735	0.000677102808388123	6.44896155545736	1.09018514831774	6	37	NADH regeneration	77.7151205259313	0.00755188051613527
GO:0061718	0.000677102808388123	6.44896155545736	1.09018514831774	6	37	glucose catabolic process to pyruvate	77.7151205259313	0.00755188051613527
GO:0061621	0.000677102808388123	6.44896155545736	1.09018514831774	6	37	canonical glycolysis	77.7151205259313	0.00755188051613527
GO:0046365	0.000685275580594168	4.60835178740905	1.9446545888911	8	66	monosaccharide catabolic process	32.5656565656566	0.00758188902369387
GO:0042738	0.000708197119944915	8.31719817767654	0.736611586701175	5	25	exogenous drug catabolic process	141.856	0.0077733064832049
GO:0010466	0.000749980310901439	2.77472527472527	5.80449930320526	15	197	negative regulation of peptidase activity	6.85356489474091	0.00813222919698762
GO:0071616	0.000758537647441362	4.5299331363707	1.97411905235915	8	67	acyl-CoA biosynthetic process	31.6008019603475	0.00813222919698762
GO:0035384	0.000758537647441362	4.5299331363707	1.97411905235915	8	67	thioester biosynthetic process	31.6008019603475	0.00813222919698762
GO:0022900	0.000812268673953047	2.87087351106069	5.24467449731236	14	178	electron transport chain	7.83512182805201	0.00864128904674665
GO:1901616	0.000837969348549709	4.45412844036697	2.0035835158272	8	68	organic hydroxy compound catabolic process	30.6782006920415	0.00865014320849748
GO:1901607	0.000837969348549709	4.45412844036697	2.0035835158272	8	68	alpha-amino acid biosynthetic process	30.6782006920415	0.00865014320849748
GO:1901657	0.000839046437841355	3.17104111986002	4.09556042205853	12	139	glycosyl compound metabolic process	11.013094560323	0.00865014320849748
GO:0006112	0.000845347255869865	3.63980164295732	3.00537527374079	10	102	energy reserve metabolic process	17.043444828912	0.00865014320849748
GO:0009068	0.000855815980335747	7.92059876342336	0.766076050169222	5	26	aspartate family amino acid catabolic process	131.153846153846	0.00865014320849748
GO:0006085	0.000855815980335747	7.92059876342336	0.766076050169222	5	26	acetyl-CoA biosynthetic process	131.153846153846	0.00865014320849748
GO:0009179	0.000863137934036625	2.99124368305629	4.68484969141947	13	159	purine ribonucleoside diphosphate metabolic process	9.11815197183656	0.00865014320849748
GO:0009135	0.000863137934036625	2.99124368305629	4.68484969141947	13	159	purine nucleoside diphosphate metabolic process	9.11815197183656	0.00865014320849748
GO:0046164	0.000878559839270788	5.0767585314894	1.56161656380649	7	53	alcohol catabolic process	44.187967248131	0.00874135437202517
GO:0006835	0.000892739195662741	3.35219399538106	3.56520007963368	11	121	dicarboxylic acid transport	13.3223140495868	0.00876149720682754
GO:0044242	0.000893254595923849	2.53655882779631	7.15986462273542	17	243	cellular lipid catabolic process	5.10498060932446	0.00876149720682754
GO:0006805	0.000953341138064337	3.9090013434841	2.53394385825204	9	86	xenobiotic metabolic process	21.5776095186587	0.00928500559114773
GO:0009185	0.000969324581229983	2.95041387094751	4.74377861835556	13	161	ribonucleoside diphosphate metabolic process	8.89302110258092	0.00937465661427319
GO:0016042	0.000979001168025184	2.26265980033428	9.87059526179574	21	335	lipid catabolic process	3.31808420583649	0.0094024903845752
GO:0006084	0.00103773746023172	5.87872683319903	1.17857853872188	6	40	acetyl-CoA metabolic process	66.495	0.00983007470890734
GO:0061620	0.00103773746023172	5.87872683319903	1.17857853872188	6	40	glycolytic process through glucose-6-phosphate	66.495	0.00983007470890734
GO:0016101	0.00105891096742741	3.52413291292748	3.09376866414493	10	105	diterpenoid metabolic process	16.0834467120181	0.00996240726498037
GO:0044248	0.00107090184551906	1.45866538257954	72.1584710332471	97	2449	cellular catabolic process	0.286781998335668	0.0100071435969788
GO:0015980	0.00108951383515905	2.35025210084034	8.60362333266972	19	292	energy derivation by oxidation of organic compounds	3.95135109776694	0.0101127357988253
GO:0098869	0.00112490347948722	3.80951549541685	2.59287278518813	9	88	cellular oxidant detoxification	20.6079545454545	0.0103716100808722
GO:0046390	0.00118184225944305	2.64233149049903	6.06967947441768	15	206	ribose phosphate biosynthetic process	6.2677914977849	0.0108244228133096
GO:0035640	0.0012182034059828	7.23086065167872	0.825004977105316	5	28	exploration behavior	113.086734693878	0.011084048095225
GO:0060078	0.00128905904034599	3.00393864013267	4.30181166633486	12	146	regulation of postsynaptic membrane potential	9.98236066804278	0.0116331330706286
GO:0042391	0.00129754473631274	2.08571428571429	12.1982878757715	24	414	regulation of membrane potential	2.48295176083456	0.0116331330706286
GO:0071466	0.00132060874337577	3.71494252873563	2.65180171212423	9	90	cellular response to xenobiotic stimulus	19.7022222222222	0.0116331330706286
GO:0061045	0.00132060874337577	3.71494252873563	2.65180171212423	9	90	negative regulation of wound healing	19.7022222222222	0.0116331330706286
GO:0007031	0.00132060874337577	3.71494252873563	2.65180171212423	9	90	peroxisome organization	19.7022222222222	0.0116331330706286
GO:0009167	0.00134966706851574	5.5513698630137	1.23750746565797	6	42	purine ribonucleoside monophosphate metabolic process	60.312925170068	0.0117395569544482
GO:0061615	0.00134966706851574	5.5513698630137	1.23750746565797	6	42	glycolytic process through fructose-6-phosphate	60.312925170068	0.0117395569544482
GO:0009161	0.00136233115989153	4.66933638443936	1.67947441767868	7	57	ribonucleoside monophosphate metabolic process	38.2037550015389	0.0117756499633124
GO:1990748	0.00141038510773744	3.38081273565145	3.21162651801712	10	109	cellular detoxification	14.9246696406026	0.01204050990124
GO:0006641	0.00141038510773744	3.38081273565145	3.21162651801712	10	109	triglyceride metabolic process	14.9246696406026	0.01204050990124
GO:0008202	0.00143182715293033	2.23712982631513	9.48755723671113	20	322	steroid metabolic process	3.42039273176189	0.012116604769112
GO:0015740	0.00143682081137699	6.92910022779043	0.854469440573362	5	29	C4-dicarboxylate transport	105.422116527943	0.012116604769112
GO:0009066	0.00151078553816676	4.57746668461435	1.70893888114672	7	58	aspartate family amino acid metabolic process	36.89774078478	0.0125185708694466
GO:0035383	0.00151164232479941	3.34677419354839	3.24109098148517	10	110	thioester metabolic process	14.6545454545455	0.0125185708694466
GO:0006637	0.00151164232479941	3.34677419354839	3.24109098148517	10	110	acyl-CoA metabolic process	14.6545454545455	0.0125185708694466
GO:0006721	0.00161872294487102	3.31340968198202	3.27055544495322	10	111	terpenoid metabolic process	14.3916889862836	0.0133255585283132
GO:1900047	0.00167154879680404	4.48913043478261	1.73840334461477	7	59	negative regulation of hemostasis	35.6575696638897	0.013598541094
GO:0030195	0.00167154879680404	4.48913043478261	1.73840334461477	7	59	negative regulation of blood coagulation	35.6575696638897	0.013598541094
GO:0098660	0.00169616251279127	1.76082552544948	22.2456699183755	37	755	inorganic ion transmembrane transport	1.15097408008421	0.0137180862876627
GO:0042398	0.00184530135813944	4.40412762834075	1.76786780808282	7	60	cellular modified amino acid biosynthetic process	34.4788888888889	0.0147517443832766
GO:0051289	0.00184530135813944	4.40412762834075	1.76786780808282	7	60	protein homotetramerization	34.4788888888889	0.0147517443832766
GO:0042632	0.001895782457543	3.87076186677304	2.26876368703962	8	77	cholesterol homeostasis	23.9257884972171	0.0150682019470228
GO:0006007	0.00194568800989573	5.12328767123288	1.32590085606211	6	45	glucose catabolic process	52.5392592592593	0.015376494386776
GO:0009116	0.00197737151122579	3.21716589861751	3.35894883535736	10	114	nucleoside metabolic process	13.6441982148353	0.0154515831352418
GO:0072522	0.00197753450103962	2.49653811535	6.3937885725662	15	217	purine-containing compound biosynthetic process	5.64845292955892	0.0154515831352418
GO:0055092	0.0020593113479517	3.81520314547838	2.29822815050766	8	78	sterol homeostasis	23.3162393162393	0.0158888150671527
GO:0009132	0.00206224830204847	2.69283320443413	5.15628110690822	13	175	nucleoside diphosphate metabolic process	7.52705306122449	0.0158888150671527
GO:0016485	0.00206795857706977	2.48406765648145	6.42325303603424	15	218	protein processing	5.59675111522599	0.0158888150671527
GO:0009410	0.00223158341892956	3.41778996865204	2.85805295640056	9	97	response to xenobiotic stimulus	16.9612073546604	0.0167049250091493
GO:0033866	0.00223373780099921	3.76120945858638	2.32769261397571	8	79	nucleoside bisphosphate biosynthetic process	22.7296907546868	0.0167049250091493
GO:0034030	0.00223373780099921	3.76120945858638	2.32769261397571	8	79	ribonucleoside bisphosphate biosynthetic process	22.7296907546868	0.0167049250091493
GO:0034033	0.00223373780099921	3.76120945858638	2.32769261397571	8	79	purine nucleoside bisphosphate biosynthetic process	22.7296907546868	0.0167049250091493
GO:0050819	0.0022345705905225	4.24339504888704	1.82679673501891	7	62	negative regulation of coagulation	32.2903225806452	0.0167049250091493
GO:1901565	0.00224940682146789	1.53354218531787	42.3404340035835	61	1437	organonitrogen compound catabolic process	0.523810284803307	0.0167254281402693
GO:0006766	0.00226300882834256	2.79340277777778	4.59645630101533	12	156	vitamin metabolic process	8.74358974358974	0.0167365840085442
GO:0006793	0.00228919567725132	1.37985202277344	93.8737806091977	119	3186	phosphorus metabolic process	0.207880207231181	0.0168402001150988
GO:0097237	0.00239753998925799	3.1263189629183	3.4473422257615	10	117	cellular response to toxic substance	12.9534662867996	0.0175439037309196
GO:0044057	0.00253384779993851	1.80789022298456	18.0911805693808	31	614	regulation of system process	1.45808443590913	0.0184437447753419
GO:0006096	0.00257917668435847	2.90007455765489	4.06609595859048	11	138	glycolytic process	10.2421760134426	0.018562473582276
GO:0006757	0.00257917668435847	2.90007455765489	4.06609595859048	11	138	ATP generation from ADP	10.2421760134426	0.018562473582276
GO:0009123	0.00261726850943154	3.65765992208119	2.38662154091181	8	81	nucleoside monophosphate metabolic process	21.6210943453742	0.018562473582276
GO:1900046	0.00261726850943154	3.65765992208119	2.38662154091181	8	81	regulation of hemostasis	21.6210943453742	0.018562473582276
GO:0030193	0.00261726850943154	3.65765992208119	2.38662154091181	8	81	regulation of blood coagulation	21.6210943453742	0.018562473582276
GO:0034754	0.00271542518370774	3.06853253287109	3.50627115269759	10	119	cellular hormone metabolic process	12.5217145681802	0.0191097150994291
GO:0009126	0.00272206353910885	4.75636007827789	1.41429424646626	6	48	purine nucleoside monophosphate metabolic process	46.1770833333333	0.0191097150994291
GO:0006576	0.00274985959989581	3.30443349753695	2.9464463468047	9	100	cellular biogenic amine metabolic process	15.9588	0.0192073526598783
GO:0098754	0.00288654345110093	3.04042731462086	3.53573561616564	10	120	detoxification	12.3138888888889	0.0200607517229778
GO:0033865	0.00304879084552751	2.83256351039261	4.15448934899463	11	141	nucleoside bisphosphate metabolic process	9.81097530305317	0.020873652175072
GO:0033875	0.00304879084552751	2.83256351039261	4.15448934899463	11	141	ribonucleoside bisphosphate metabolic process	9.81097530305317	0.020873652175072
GO:0034032	0.00304879084552751	2.83256351039261	4.15448934899463	11	141	purine nucleoside bisphosphate metabolic process	9.81097530305317	0.020873652175072
GO:0006767	0.00335904549410765	3.19831254585473	3.03483973720884	9	103	water-soluble vitamin metabolic process	15.0426995946838	0.0228845316174921
GO:0072376	0.00339851130146937	5.54100227790433	1.03125622138164	5	35	protein activation cascade	72.3755102040816	0.022927517706986
GO:0072378	0.00339851130146937	5.54100227790433	1.03125622138164	5	35	blood coagulation, fibrin clot formation	72.3755102040816	0.022927517706986
GO:0030258	0.00345403727283614	2.20829528089481	8.13219191718097	17	276	lipid modification	3.95720436883008	0.0231889978074387
GO:0050818	0.00353743861067505	3.4666984391755	2.50447939478399	8	85	regulation of coagulation	19.6340484429066	0.0236341912974087
GO:0046460	0.0037100650369178	4.43835616438356	1.5026876368704	6	51	neutral lipid biosynthetic process	40.9042675893887	0.0245503346701307
GO:0046463	0.0037100650369178	4.43835616438356	1.5026876368704	6	51	acylglycerol biosynthetic process	40.9042675893887	0.0245503346701307
