GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,enrichment,padj
GO:0071310,0.114723215,2.081908571,3.450992103,6,2737,cellular response to organic substance,0.014202323,0.239875813
GO:0009056,0.12622523,2.017460056,3.540513637,6,2808,catabolic process,0.013493194,0.259986294
GO:0032879,0.130758532,1.993800473,3.574557038,6,2835,regulation of localization,0.013237405,0.265362902
GO:0080090,0.13905221,1.821068833,7.203331342,10,5713,regulation of primary metabolic process,0.00543287,0.277903389
GO:0009653,0.140965487,1.943639463,3.648948172,6,2894,anatomical structure morphogenesis,0.012703164,0.277903389
GO:0051173,0.173000855,1.808446456,3.865817241,6,3066,positive regulation of nitrogen compound metabolic process,0.011317869,0.333284517
GO:0032501,0.173887574,1.711316182,8.467980622,11,6716,multicellular organismal process,0.004324432,0.333284517
GO:0007275,0.180674945,1.68640443,6.614506603,9,5246,multicellular organism development,0.005798874,0.341549896
GO:0007399,0.197045622,1.793717487,3.157210167,5,2504,nervous system development,0.014140315,0.367463457
GO:0048519,0.206876793,1.612987013,6.807419205,9,5399,negative regulation of biological process,0.005474867,0.3806533
GO:0031325,0.213565517,1.67114617,4.114207977,6,3263,positive regulation of cellular metabolic process,0.009992515,0.387790018
GO:0070887,0.221604962,1.647190696,4.160860044,6,3300,cellular response to chemical stimulus,0.009769697,0.397162139
GO:0051171,0.226127088,1.564519651,6.941071073,9,5505,regulation of nitrogen compound metabolic process,0.005266057,0.400071001
GO:0030154,0.230010433,1.587041615,5.109031787,7,4052,cell differentiation,0.007559915,0.401790376
GO:0010604,0.233558165,1.613178936,4.228946845,6,3354,positive regulation of macromolecule metabolic process,0.009457642,0.402887835
GO:0019538,0.237023454,1.538782859,7.014201341,9,5563,protein metabolic process,0.005156822,0.403817736
GO:0051239,0.242091221,1.643974045,3.392992236,5,2691,regulation of multicellular organismal process,0.012243352,0.40742181
GO:0048869,0.245927514,1.547015288,5.204857655,7,4128,cellular developmental process,0.007284108,0.408891529
GO:0048523,0.261634845,1.49245036,6.227420532,8,4939,negative regulation of cellular process,0.005815267,0.426760567
GO:0048513,0.262859769,1.536779676,4.39033778,6,3482,animal organ development,0.008775087,0.426760567
GO:0042221,0.272381288,1.485760861,5.35868339,7,4250,response to chemical,0.006871917,0.433421238
GO:0019222,0.2757882,1.456009279,8.22589422,10,6524,regulation of metabolic process,0.004166101,0.433421238
GO:1901564,0.276384557,1.454827545,8.22967682,10,6527,organonitrogen compound metabolic process,0.004162272,0.433421238
GO:0044249,0.287120471,1.43293145,7.331939744,9,5815,cellular biosynthetic process,0.004719552,0.445198034
GO:0044267,0.300103598,1.413856879,6.455637401,8,5120,cellular protein metabolic process,0.005411377,0.459664602
GO:0009893,0.303112165,1.444650849,4.602163382,6,3650,positive regulation of metabolic process,0.007985889,0.459664602
GO:1901576,0.309187937,1.391490442,7.464330745,9,5920,organic substance biosynthetic process,0.00455362,0.463781905
GO:0031323,0.314319735,1.382224094,7.494591546,9,5944,regulation of cellular metabolic process,0.004516922,0.466409929
GO:0060255,0.320129926,1.371888628,7.528634946,9,5971,regulation of macromolecule metabolic process,0.004476165,0.469977977
GO:0009058,0.32445829,1.364292879,7.55385228,9,5991,biosynthetic process,0.004446329,0.471318359
GO:0048518,0.340425354,1.33699422,7.645895547,9,6064,positive regulation of biological process,0.004339921,0.489361446
GO:0006950,0.344963597,1.360642505,4.813988984,6,3818,response to stress,0.007298559,0.490772952
GO:0031326,0.379930389,1.297426807,4.986727719,6,3955,regulation of cellular biosynthetic process,0.006801677,0.535004018
GO:0009889,0.400319143,1.26292873,5.086336187,6,4034,regulation of biosynthetic process,0.006537884,0.558020623
GO:0048522,0.411683686,1.227621816,7.069679474,8,5607,positive regulation of cellular process,0.004512182,0.568123486
GO:0050896,0.444857017,1.190234908,10.18528104,11,8078,response to stimulus,0.002989116,0.607824439
GO:0010646,0.478085352,1.154812136,4.488685381,5,3560,regulation of cell communication,0.006995644,0.643502413
GO:0051252,0.480295279,1.151417345,4.498772314,5,3568,regulation of RNA metabolic process,0.006964309,0.643502413
GO:0044238,0.48557722,1.160714286,12.37288473,13,9813,primary metabolic process,0.002393853,0.643925
GO:0023051,0.489942934,1.136742635,4.542902648,5,3603,regulation of signaling,0.006829662,0.643925
GO:0050794,0.521060345,1.112530169,12.55444953,13,9957,regulation of cellular process,0.002325113,0.673729937
GO:0009987,0.522384807,Inf,18.36200146,19,14563,cellular process,0.001588582,0.673729937
GO:0051641,0.532155503,1.075044726,4.738336983,5,3758,cellular localization,0.006277897,0.679976476
GO:0019219,0.552997547,1.045885073,4.836684584,5,3836,regulation of nucleobase-containing compound metabolic process,0.006025187,0.696798797
GO:0006807,0.560686744,1.049802565,11.78405999,12,9346,nitrogen compound metabolic process,0.002436057,0.696798797
GO:0044260,0.565362845,1.031390135,9.853673104,10,7815,cellular macromolecule metabolic process,0.002903352,0.696798797
GO:0034645,0.565517864,1.025542216,5.897073462,6,4677,cellular macromolecule biosynthetic process,0.004863783,0.696798797
GO:0009059,0.586706716,0.998657848,6.005507997,6,4763,macromolecule biosynthetic process,0.00468973,0.712754863
GO:0065007,0.588797496,1.038236634,13.86070741,14,10993,biological regulation,0.00205425,0.712754863
GO:0071704,0.609895238,0.997961957,13.00836154,13,10317,organic substance metabolic process,0.00216568,0.720826512
GO:0006464,0.611135521,0.968054382,5.120379587,5,4061,cellular protein modification process,0.005376031,0.720826512
GO:0036211,0.611135521,0.968054382,5.120379587,5,4061,protein modification process,0.005376031,0.720826512
GO:0043170,0.617386957,0.974960254,11.11706152,11,8817,macromolecule metabolic process,0.002509047,0.722028814
GO:0071840,0.630695915,0.948907142,8.243546353,8,6538,cellular component organization or biogenesis,0.003318623,0.731395263
GO:0050789,0.63660411,0.964534921,13.14705687,13,10427,regulation of biological process,0.002120227,0.732094727
GO:0043412,0.657434985,0.908754458,5.359944256,5,4251,macromolecule modification,0.004906203,0.747626542
GO:0023052,0.660945204,0.910992908,7.416417811,7,5882,signaling,0.003587614,0.747626542
GO:0007154,0.666819016,0.904156783,7.450461212,7,5909,cell communication,0.003554903,0.748138408
GO:0051716,0.686514207,0.884960966,8.570110824,8,6797,cellular response to stimulus,0.003070529,0.75889311
GO:0016070,0.687403179,0.871147819,5.523856925,5,4381,RNA metabolic process,0.004619354,0.75889311
GO:0008152,0.709496247,0.873737374,13.53918641,13,10738,metabolic process,0.001999191,0.777067319
GO:0010468,0.719470163,0.831227693,5.709204327,5,4528,regulation of gene expression,0.004324291,0.781786476
GO:0007165,0.72874039,0.826694819,6.806158338,6,5398,signal transduction,0.003651264,0.785673233
GO:0010467,0.741156613,0.811816964,6.885592939,6,5461,gene expression,0.003567505,0.790476446
GO:0044271,0.750492265,0.792589763,5.900856062,5,4680,cellular nitrogen compound biosynthetic process,0.004047958,0.790476446
GO:0044237,0.753063504,0.817608299,12.86336187,12,10202,cellular metabolic process,0.002044412,0.790476446
GO:0016043,0.756107905,0.800084042,8.010286018,7,6353,cellular component organization,0.003075375,0.790476446
GO:0090304,0.784329402,0.749963219,6.127812065,5,4860,nucleic acid metabolic process,0.003753662,0.81381547
GO:1901360,0.806960578,0.731139053,7.350852744,6,5830,organic cyclic compound metabolic process,0.003130198,0.831048953
GO:0034641,0.851571297,0.672712656,7.729112748,6,6130,cellular nitrogen compound metabolic process,0.002831314,0.870495103
GO:0006139,0.86782992,0.637858994,6.817506138,5,5407,nucleobase-containing compound metabolic process,0.003032599,0.880592125
GO:0046483,0.887453569,0.608541656,7.024288274,5,5571,heterocycle metabolic process,0.002856679,0.891230653
GO:0006725,0.891230653,0.602678571,7.067157741,5,5605,cellular aromatic compound metabolic process,0.002822127,0.891230653
