GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,enrichment,padj
GO:0006820,0.001262349,2.275524982,13.7921527,25,2787,anion transport,0.05286861,0.013029249
GO:0006810,0.001547863,2.099248345,23.53128314,36,4755,transport,0.026153708,0.015425252
GO:0071702,0.001799165,2.231721035,13.31707317,24,2691,organic substance transport,0.054439693,0.017331952
GO:0045184,0.005187339,2.15815921,10.34782609,19,2091,establishment of protein localization,0.071380133,0.048359388
GO:0055085,0.005708764,2.38576779,6.675857193,14,1349,transmembrane transport,0.126367663,0.049530162
GO:1903050,0.005792921,4.69264656,1.148108872,5,232,regulation of proteolysis involved in cellular protein catabolic process,1.525899227,0.049530162
GO:0010243,0.005827078,2.548135582,5.290208554,12,1069,response to organonitrogen compound,0.172487511,0.049530162
GO:1901135,0.006592706,2.504527066,5.374337222,12,1086,carbohydrate derivative metabolic process,0.167129615,0.054436913
GO:0015031,0.007093446,2.120740019,9.862849063,18,1993,protein transport,0.074437148,0.056944612
GO:0044265,0.007479889,2.375407294,6.166136444,13,1246,cellular macromolecule catabolic process,0.137543188,0.058423995
GO:0006886,0.007931576,2.356541515,6.21067515,13,1255,intracellular protein transport,0.135577531,0.059748412
GO:0071705,0.008062935,2.026724138,11.58006363,20,2340,nitrogen compound transport,0.059997078,0.059748412
GO:0015833,0.008611031,2.07417173,10.05090138,18,2031,peptide transport,0.071677769,0.062214697
GO:1901698,0.00907258,2.393165025,5.601979498,12,1132,response to nitrogen compound,0.153822622,0.063950627
GO:0042886,0.009988481,2.038630973,10.19936373,18,2061,amide transport,0.069606267,0.068730265
GO:0043687,0.010511716,3.482215447,1.855779427,6,375,post-translational protein modification,0.700842667,0.070648508
GO:1903362,0.012291139,3.874508703,1.380699894,5,279,regulation of cellular protein catabolic process,1.055099498,0.080730439
GO:0006508,0.013429005,2.080820467,8.1456345,15,1646,proteolysis,0.090941773,0.086244053
GO:0009057,0.014259578,2.113163197,7.437963945,14,1503,macromolecule catabolic process,0.101798621,0.089587352
GO:0051179,0.016168314,1.721137153,30.60303994,40,6184,localization,0.017181174,0.099057765
GO:0048193,0.016452501,3.140395221,2.048780488,6,414,Golgi vesicle transport,0.575019254,0.099057765
GO:0006812,0.019056889,2.305233579,4.745846589,10,959,cation transport,0.178605408,0.112396755
GO:0042176,0.020057903,2.996487119,2.142806645,6,433,regulation of protein catabolic process,0.525662839,0.115934677
GO:1901575,0.02438171,1.825988546,11.18911276,18,2261,organic substance catabolic process,0.057836659,0.138163024
GO:0016567,0.025689392,2.286971729,4.26581831,9,862,protein ubiquitination,0.198957262,0.142773735
GO:0046903,0.026669397,1.976660401,7.26970661,13,1469,secretion,0.098953596,0.145423693
GO:0032940,0.031774778,1.972795788,6.670908448,12,1348,secretion by cell,0.108475905,0.170053906
GO:0061024,0.033302626,2.175321818,4.468716861,9,903,membrane organization,0.181300427,0.172808829
GO:0051649,0.0335339,1.695422535,14.15835984,21,2861,establishment of localization in cell,0.042142025,0.172808829
GO:0033036,0.034200542,1.664411268,15.93990809,23,3221,macromolecule localization,0.036414823,0.172808829
GO:0065008,0.034681357,1.631711287,18.64687169,26,3768,regulation of biological quality,0.030080384,0.172808829
GO:0001501,0.036694832,2.582783976,2.469423825,6,499,skeletal system development,0.395805639,0.179742481
GO:0140352,0.038593207,1.909432638,6.868858254,12,1388,export from cell,0.102313781,0.185890613
GO:0046907,0.040334186,1.780019446,9.328384588,15,1885,intracellular transport,0.069342639,0.187919852
GO:0009306,0.040965227,2.787342287,1.895369388,5,383,protein secretion,0.559892016,0.187919852
GO:0035592,0.040965227,2.787342287,1.895369388,5,383,establishment of protein localization to extracellular region,0.559892016,0.187919852
GO:0071692,0.04291661,2.749949789,1.920113114,5,388,protein localization to extracellular region,0.545554788,0.193795319
GO:0034220,0.04618889,1.962038717,5.503004595,10,1112,ion transmembrane transport,0.132837974,0.20536291
GO:0032446,0.047882782,2.022406085,4.780487805,9,966,protein modification by small protein conjugation,0.158423672,0.209668544
GO:0008104,0.050754525,1.618644676,13.9010251,20,2809,protein localization,0.041634978,0.218926234
GO:0002790,0.054878178,2.557364776,2.058677978,5,416,peptide secretion,0.474586261,0.233232258
GO:0030001,0.064000275,2.440966011,2.152704136,5,435,metal ion transport,0.434033558,0.268059123
GO:0072594,0.078878206,2.10546875,2.998939555,6,606,establishment of protein localization to organelle,0.268372382,0.310800466
GO:0006605,0.07892033,2.287033927,2.291269,5,463,protein targeting,0.383124426,0.310800466
GO:0010033,0.078944842,1.507289565,15.5242135,21,3137,response to organic substance,0.035052748,0.310800466
GO:0034613,0.07961274,1.59431376,10.24885118,15,2071,cellular protein localization,0.057446408,0.310800466
GO:0005975,0.080837601,2.090904387,3.018734535,6,610,carbohydrate metabolic process,0.264864284,0.310800466
GO:0006464,0.082310781,1.466540241,19.26051608,25,3892,cellular protein modification process,0.027109791,0.310800466
GO:0036211,0.082310781,1.466540241,19.26051608,25,3892,protein modification process,0.027109791,0.310800466
GO:0070727,0.082808429,1.583479866,10.30823613,15,2083,cellular macromolecule localization,0.056786426,0.310800466
GO:0010817,0.087031783,2.216916558,2.360551432,5,477,regulation of hormone levels,0.360964976,0.322463913
GO:0033554,0.090594263,1.558683206,10.44680099,15,2111,cellular response to stress,0.055290003,0.327278387
GO:0051641,0.090596093,1.459638286,17.60268646,23,3557,cellular localization,0.029860146,0.327278387
GO:0010876,0.097453026,2.137171622,2.444680099,5,494,lipid localization,0.336548706,0.347702771
GO:0009056,0.111403806,1.458333333,13.45068929,18,2718,catabolic process,0.040022611,0.392630486
GO:0044248,0.117120141,1.471558884,11.75326971,16,2375,cellular catabolic process,0.046593418,0.407803866
GO:0070647,0.120183926,1.647307196,5.770236833,9,1166,protein modification by small protein conjugation or removal,0.10873697,0.413489934
GO:0098655,0.126947135,1.829764942,3.424531637,6,692,cation transmembrane transport,0.205812089,0.427698154
GO:0043412,0.127273499,1.374218493,20.17603393,25,4077,macromolecule modification,0.024705315,0.427698154
GO:1901566,0.141077514,1.490113335,8.551431601,12,1728,organonitrogen compound biosynthetic process,0.06601241,0.468636801
GO:0098916,0.145053655,1.866869217,2.781194768,5,562,anterograde trans-synaptic signaling,0.260033434,0.470541893
GO:0007268,0.145053655,1.866869217,2.781194768,5,562,chemical synaptic transmission,0.260033434,0.470541893
GO:0044267,0.146535538,1.330653818,24.31813362,29,4914,cellular protein metabolic process,0.01972693,0.470541893
GO:0019538,0.149654495,1.322429589,26.30258042,31,5315,protein metabolic process,0.018025486,0.474822968
GO:0099537,0.152011949,1.835960859,2.825733475,5,571,trans-synaptic signaling,0.251900835,0.474822968
GO:0042221,0.152797703,1.338311088,19.65641569,24,3972,response to chemical,0.024987602,0.474822968
GO:0099536,0.162310685,1.793011824,2.890067162,5,584,synaptic signaling,0.240810893,0.49901902
GO:0006950,0.165884663,1.329153967,17.9688936,22,3631,response to stress,0.027409556,0.504638605
GO:0031400,0.171244793,1.758148631,2.944503358,5,595,negative regulation of protein modification process,0.231989266,0.514978541
GO:0009894,0.172847469,1.540203985,5.423824673,8,1096,regulation of catabolic process,0.109395812,0.514978541
GO:0098662,0.177863672,1.733599177,2.984093319,5,603,inorganic cation transmembrane transport,0.225874497,0.524516339
GO:0051223,0.18289258,1.715613856,3.01378579,5,609,regulation of protein transport,0.221445693,0.533898541
GO:1901564,0.19061942,1.268697614,30.87522093,35,6239,organonitrogen compound metabolic process,0.014769639,0.550890124
GO:0007267,0.196713,1.421575265,7.358784023,10,1487,cell-cell signaling,0.074286497,0.562871851
GO:0070201,0.202656237,1.649858913,3.127606928,5,632,regulation of establishment of protein localization,0.205621094,0.572518769
GO:0010564,0.204046482,1.566037736,3.963944857,6,801,regulation of cell cycle process,0.153609486,0.572518769
GO:0090087,0.208815571,1.630793497,3.162248144,5,639,regulation of peptide transport,0.201140769,0.578835316
GO:0051345,0.210303488,1.549501868,4.003534818,6,809,positive regulation of hydrolase activity,0.150586495,0.578835316
GO:0045055,0.22061915,1.52332261,4.067868505,6,822,regulated exocytosis,0.145861083,0.601499381
GO:0098660,0.234976981,1.556096995,3.305761753,5,668,inorganic ion transmembrane transport,0.184055542,0.634657453
GO:0016192,0.241770128,1.297636915,10.47649346,13,2117,vesicle-mediated transport,0.047646769,0.643113359
GO:0044070,0.244241585,1.467825444,4.211382114,6,851,regulation of anion transport,0.13608929,0.643113359
GO:0033365,0.245029087,1.420611601,5.087310004,7,1028,protein localization to organelle,0.108803691,0.643113359
GO:0043009,0.247008937,1.524692763,3.37009544,5,681,chordate embryonic development,0.17709553,0.643113359
GO:0016071,0.251729541,1.45136856,4.25592082,6,860,mRNA metabolic process,0.133255814,0.649552119
GO:0045087,0.257319865,1.499048259,3.424531637,5,692,innate immune response,0.171510074,0.658101248
GO:0009792,0.260151227,1.49219621,3.439377872,5,695,embryo development ending in birth or egg hatching,0.170032607,0.659506182
GO:0030162,0.273465348,1.460992133,3.508660304,5,709,regulation of proteolysis,0.163383935,0.68723031
GO:0051640,0.278258172,1.450146468,3.53340403,5,714,organelle localization,0.161103657,0.693246652
GO:0042592,0.293967474,1.253818676,9.071049841,11,1833,homeostatic process,0.053777372,0.726124787
GO:0050896,0.301824458,1.1678884,37.32838459,40,7543,response to stimulus,0.011547915,0.733757723
GO:0044093,0.302135533,1.243615203,9.135383528,11,1846,positive regulation of molecular function,0.053022611,0.733757723
GO:0031329,0.31287431,1.33277027,4.607281725,6,931,regulation of cellular catabolic process,0.113706085,0.753505629
GO:0009987,0.315693833,2.394177755,67.65924355,69,13672,cellular process,0.006063408,0.754012543
GO:0006887,0.319946204,1.320538585,4.646871686,6,939,exocytosis,0.111776855,0.757905352
GO:0010647,0.345967366,1.202763183,8.526687876,10,1723,positive regulation of cell communication,0.055330076,0.808986395
GO:0023056,0.350764891,1.197189922,8.561329092,10,1730,positive regulation of signaling,0.054883224,0.808986395
GO:0007417,0.351171527,1.269402118,4.820077766,6,974,central nervous system development,0.103887945,0.808986395
GO:0065009,0.356570098,1.15024216,14.34641216,16,2899,regulation of molecular function,0.031271979,0.808986395
GO:0050790,0.357675756,1.16459261,11.47119123,13,2318,regulation of catalytic activity,0.039741871,0.808986395
GO:0044419,0.358305393,1.178883225,9.565924355,11,1933,biological process involved in interspecies interaction between organisms,0.048357161,0.808986395
GO:0009967,0.373815049,1.181933629,7.774478614,9,1571,positive regulation of signal transduction,0.059899329,0.830336172
GO:0019752,0.376380756,1.231080572,4.95864263,6,1002,carboxylic acid metabolic process,0.098162956,0.830336172
GO:0032269,0.376380756,1.231080572,4.95864263,6,1002,negative regulation of cellular protein metabolic process,0.098162956,0.830336172
GO:0043269,0.389864262,1.1910445,5.978084129,7,1208,regulation of ion transport,0.078794516,0.853566452
GO:0051049,0.401670734,1.150358607,7.96253093,9,1609,regulation of transport,0.057103436,0.862513656
GO:0043436,0.401676043,1.194854736,5.097207494,6,1030,oxoacid metabolic process,0.092898482,0.862513656
GO:0051716,0.402904303,1.090951005,31.49381407,33,6364,cellular response to stimulus,0.013383984,0.862513656
GO:0098542,0.408715114,1.210463734,4.186638388,5,846,defense response to other organism,0.11475222,0.868519618
GO:0051248,0.418836725,1.171380633,5.191233651,6,1049,negative regulation of protein metabolic process,0.089563714,0.883531485
GO:1901700,0.431848708,1.11793089,8.16542948,9,1650,response to oxygen-containing compound,0.054300826,0.893559402
GO:0000165,0.433559822,1.173298987,4.310357017,5,871,MAPK cascade,0.108259374,0.893559402
GO:0044281,0.433606259,1.108936016,9.150229763,10,1849,small molecule metabolic process,0.048046084,0.893559402
GO:0006082,0.435958047,1.148746469,5.285259809,6,1068,organic acid metabolic process,0.086405336,0.893559402
GO:0051336,0.443177683,1.12516469,6.294803818,7,1272,regulation of hydrolase activity,0.07106498,0.901960214
GO:0051726,0.46223735,1.103088337,6.408624956,7,1295,regulation of cell cycle,0.06856308,0.934171987
GO:0051240,0.470489582,1.09373395,6.458112407,7,1305,positive regulation of multicellular organismal process,0.067516331,0.944246452
GO:0006807,0.476815401,1.049510741,44.22198657,45,8936,nitrogen compound metabolic process,0.009256739,0.944343351
GO:0018193,0.477073112,1.086353582,6.497702368,7,1313,peptidyl-amino acid modification,0.066696095,0.944343351
GO:0043085,0.482297827,1.072906215,7.517143867,8,1519,positive regulation of catalytic activity,0.056951643,0.948190966
GO:0044238,0.491299918,1.042237491,46.35984447,47,9368,primary metabolic process,0.008797027,0.959362677
GO:0032880,0.502817205,1.078564978,4.661717922,5,942,regulation of protein localization,0.092555028,0.975262901
GO:0043207,0.513050743,1.054667102,5.715800636,6,1155,response to external biotic stimulus,0.073878675,0.981931554
GO:0051707,0.513050743,1.054667102,5.715800636,6,1155,response to other organism,0.073878675,0.981931554
GO:0071310,0.519416948,1.022938289,12.76281372,13,2579,cellular response to organic substance,0.032104986,0.987575644
GO:0009607,0.549004201,1.014168766,5.923647932,6,1197,response to biotic stimulus,0.068785163,0.999990192
GO:0065007,0.55262601,1.00598904,50.91763874,51,10289,biological regulation,0.007913264,0.999990192
GO:0032268,0.555253482,0.995444062,12.04524567,12,2434,regulation of cellular protein metabolic process,0.033271464,0.999990192
GO:0051130,0.558240283,1.004029742,5.978084129,6,1208,positive regulation of cellular component organization,0.067538156,0.999990192
GO:0022603,0.576902855,0.987671129,5.057617533,5,1022,regulation of anatomical structure morphogenesis,0.078632128,0.999990192
GO:0009628,0.58300242,0.977298093,6.126546483,6,1238,response to abiotic stimulus,0.064304561,0.999990192
GO:0016032,0.588421495,0.974234503,5.12195122,5,1035,viral process,0.076669234,0.999990192
GO:0031325,0.590050573,0.968746325,15.37575115,15,3107,positive regulation of cellular metabolic process,0.02552352,0.999990192
GO:0034622,0.592808579,0.969156447,5.146694945,5,1040,cellular protein-containing complex assembly,0.075933802,0.999990192
GO:0009790,0.595429103,0.966133096,5.161541181,5,1043,embryo development,0.07549761,0.999990192
GO:0044087,0.595429103,0.966133096,5.161541181,5,1043,regulation of cellular component biogenesis,0.07549761,0.999990192
GO:0048584,0.597651919,0.961137821,10.34287734,10,2090,positive regulation of response to stimulus,0.03760445,0.999990192
GO:0031399,0.599443095,0.959121746,8.299045599,8,1677,regulation of protein modification process,0.046725685,0.999990192
GO:0032270,0.60308404,0.955661664,7.289501591,7,1473,positive regulation of cellular protein metabolic process,0.052993715,0.999990192
GO:0043170,0.61020487,0.963926807,41.61894662,41,8410,macromolecule metabolic process,0.009521901,0.999990192
GO:0051338,0.621976776,0.935885443,5.31495228,5,1074,regulation of transferase activity,0.071202175,0.999990192
GO:0071704,0.623944343,0.95688694,48.65606221,48,9832,organic substance metabolic process,0.008156227,0.999990192
GO:0006952,0.624287619,0.933922313,6.38388123,6,1290,defense response,0.059224806,0.999990192
GO:0008152,0.628230753,0.954496368,50.65535525,50,10236,metabolic process,0.00783865,0.999990192
GO:0044403,0.630327494,0.926498895,5.364439731,5,1084,biological process involved in symbiotic interaction,0.069894541,0.999990192
GO:0048878,0.631984829,0.924642425,5.374337222,5,1086,chemical homeostasis,0.06963734,0.999990192
GO:0051246,0.637226127,0.931074908,12.72322375,12,2571,regulation of protein metabolic process,0.029820087,0.999990192
GO:0023052,0.637692407,0.942752251,26.96571227,26,5449,signaling,0.014383731,0.999990192
GO:0007154,0.649948277,0.935154295,27.09932838,26,5476,cell communication,0.01424224,0.999990192
GO:0048522,0.652019861,0.933295253,26.1145281,25,5277,positive regulation of cellular process,0.014746795,0.999990192
GO:0006955,0.653212383,0.909943161,8.689996465,8,1756,immune response,0.04261601,0.999990192
GO:0051247,0.658864385,0.901770294,7.675503712,7,1551,positive regulation of protein metabolic process,0.047797619,0.999990192
GO:0080134,0.669044458,0.888044085,6.680805938,6,1350,regulation of response to stress,0.054077366,0.999990192
GO:0032879,0.669153278,0.906279658,13.00530223,12,2628,regulation of localization,0.02854055,0.999990192
GO:0009893,0.67534466,0.909013059,17.20183811,16,3476,positive regulation of metabolic process,0.021751653,0.999990192
GO:0022402,0.697027123,0.859668533,6.878755744,6,1390,cell cycle process,0.051009782,0.999990192
GO:0070887,0.697075235,0.88949158,15.35100742,14,3102,cellular response to chemical stimulus,0.023898809,0.999990192
GO:0010646,0.700554824,0.889087607,16.42488512,15,3319,regulation of cell communication,0.022367043,0.999990192
GO:0009888,0.706998237,0.861223485,9.115588547,8,1842,tissue development,0.038729559,0.999990192
GO:0051173,0.710366519,0.876951415,14.44043832,13,2918,positive regulation of nitrogen compound metabolic process,0.025078675,0.999990192
GO:0065003,0.714251203,0.8489189,8.096147048,7,1636,protein-containing complex assembly,0.0429599,0.999990192
GO:0023051,0.719940748,0.874847126,16.62778367,15,3360,regulation of signaling,0.021824511,0.999990192
GO:0044260,0.721860318,0.894092316,36.94733121,35,7466,cellular macromolecule metabolic process,0.010313923,0.999990192
GO:0007165,0.724652536,0.884893277,24.91693178,23,5035,signal transduction,0.014902554,0.999990192
GO:0048513,0.740735101,0.856525157,15.80629198,14,3194,animal organ development,0.022541875,0.999990192
GO:0007049,0.759024062,0.813432211,9.575821845,8,1935,cell cycle,0.035096181,0.999990192
GO:0044237,0.763365616,0.863902632,48.24036762,46,9748,cellular metabolic process,0.007951675,0.999990192
GO:0033043,0.768592983,0.774919809,6.314598798,5,1276,regulation of organelle organization,0.05044295,0.999990192
GO:0048518,0.817364739,0.822077363,28.21279604,25,5701,positive regulation of biological process,0.01263484,0.999990192
GO:0009966,0.821851337,0.781250366,14.64333687,12,2959,regulation of signal transduction,0.022512469,0.999990192
GO:0007166,0.823001675,0.77443539,13.56945917,11,2742,cell surface receptor signaling pathway,0.024031983,0.999990192
GO:0001775,0.825590816,0.71048951,6.829268293,5,1380,cell activation,0.043126444,0.999990192
GO:0048585,0.825630027,0.725834627,7.997172146,6,1616,negative regulation of response to stimulus,0.037739866,0.999990192
GO:0009891,0.828668092,0.73514911,9.179922234,7,1855,positive regulation of biosynthetic process,0.033415043,0.999990192
GO:0006996,0.843090797,0.780206122,19.25061859,16,3890,organelle organization,0.017368111,0.999990192
GO:0043933,0.849540584,0.712421742,9.432308236,7,1906,protein-containing complex subunit organization,0.031650754,0.999990192
GO:0045893,0.851810131,0.67914697,7.111346766,5,1437,"positive regulation of transcription, DNA-templated",0.039772994,0.999990192
GO:0042981,0.853950364,0.676516246,7.136090491,5,1442,regulation of apoptotic process,0.039497654,0.999990192
GO:0043067,0.866272289,0.661108489,7.284552846,5,1472,regulation of programmed cell death,0.037904101,0.999990192
GO:0009605,0.867960563,0.713777699,11.97596324,9,2420,response to external stimulus,0.025243153,0.999990192
GO:0051128,0.874637424,0.706340326,12.07988689,9,2441,regulation of cellular component organization,0.024810686,0.999990192
GO:0010557,0.875396922,0.667664455,8.605867798,6,1739,positive regulation of macromolecule biosynthetic process,0.032589966,0.999990192
GO:0003008,0.876993308,0.647285825,7.423117709,5,1500,system process,0.036502222,0.999990192
GO:0050794,0.879141575,0.774318647,46.14704843,42,9325,regulation of cellular process,0.00793384,0.999990192
GO:0031324,0.880147797,0.700066912,12.1689643,9,2459,negative regulation of cellular metabolic process,0.024448784,0.999990192
GO:0009058,0.881388283,0.766590389,28.32661718,24,5724,biosynthetic process,0.012032166,0.999990192
GO:1903508,0.882794255,0.639617166,7.502297632,5,1516,positive regulation of nucleic acid-templated transcription,0.035735793,0.999990192
GO:1902680,0.883149146,0.639143264,7.507246377,5,1517,positive regulation of RNA biosynthetic process,0.035688694,0.999990192
GO:0045935,0.886261795,0.653859773,8.764227642,6,1771,positive regulation of nucleobase-containing compound metabolic process,0.031422877,0.999990192
GO:0051172,0.891516029,0.675632798,11.20890774,8,2265,negative regulation of nitrogen compound metabolic process,0.025614471,0.999990192
GO:0007399,0.89351588,0.673144876,11.24354896,8,2272,nervous system development,0.025456879,0.999990192
GO:0010604,0.895039226,0.707697973,15.81618947,12,3196,positive regulation of macromolecule metabolic process,0.019297432,0.999990192
GO:0042127,0.899785872,0.616221806,7.754683634,5,1567,regulation of cell population proliferation,0.033447513,0.999990192
GO:0010605,0.899955076,0.686053556,13.66348533,10,2761,negative regulation of macromolecule metabolic process,0.021547605,0.999990192
GO:0009892,0.902465758,0.691495937,14.84623542,11,3000,negative regulation of metabolic process,0.020076222,0.999990192
GO:0031328,0.90425223,0.62967722,9.056203606,6,1830,positive regulation of cellular biosynthetic process,0.029429365,0.999990192
GO:0048731,0.908964084,0.718283866,21.5864263,17,4362,system development,0.014676058,0.999990192
GO:0010941,0.909348086,0.602306727,7.913043478,5,1599,regulation of cell death,0.032122171,0.999990192
GO:0007275,0.909810591,0.724673715,23.74407918,19,4798,multicellular organism development,0.013557042,0.999990192
GO:0006793,0.909944914,0.682196377,15.00459526,11,3032,phosphorus metabolic process,0.019654686,0.999990192
GO:1901576,0.911461463,0.733608106,27.98515376,23,5655,organic substance biosynthetic process,0.011813931,0.999990192
GO:0051254,0.911893279,0.59849321,7.957582185,5,1608,positive regulation of RNA metabolic process,0.031763601,0.999990192
GO:0006915,0.911920594,0.618739876,9.194768469,6,1858,apoptotic process,0.028549049,0.999990192
GO:0016310,0.917746135,0.626920455,10.52103217,7,2126,phosphorylation,0.025439193,0.999990192
GO:0032501,0.925516055,0.720880038,30.43973135,25,6151,multicellular organismal process,0.010853764,0.999990192
GO:0048583,0.92562752,0.682613305,18.74089784,14,3787,regulation of response to stimulus,0.01603501,0.999990192
GO:0012501,0.929296353,0.592077053,9.551078119,6,1930,programmed cell death,0.026458697,0.999990192
GO:0044249,0.930257281,0.708431302,27.47048427,22,5551,cellular biosynthetic process,0.011727678,0.999990192
GO:0016043,0.931119658,0.711836925,29.5786497,24,5977,cellular component organization,0.011035107,0.999990192
GO:0002376,0.939945835,0.619312541,13.44574054,9,2717,immune system process,0.020026039,0.999990192
GO:0048856,0.94185297,0.686453107,25.74337222,20,5202,anatomical structure development,0.012140068,0.999990192
GO:0009059,0.942546011,0.673874638,22.54648286,17,4556,macromolecule biosynthetic process,0.013452819,0.999990192
GO:0035556,0.942953785,0.614248945,13.53481796,9,2735,intracellular signal transduction,0.019763309,0.999990192
GO:0080090,0.946458083,0.682525064,26.97066101,21,5450,regulation of primary metabolic process,0.011613366,0.999990192
GO:0006796,0.947378719,0.61763067,14.85118416,10,3001,phosphate-containing compound metabolic process,0.01823895,0.999990192
GO:1902531,0.952004358,0.528948388,8.86815129,5,1792,regulation of intracellular signal transduction,0.025575599,0.999990192
GO:0008219,0.955098841,0.544938892,10.25379993,6,2072,cell death,0.022956389,0.999990192
GO:0071840,0.955690207,0.674851755,30.48921881,24,6161,cellular component organization or biogenesis,0.010385816,0.999990192
GO:0048523,0.955779334,0.651805094,23.05620361,17,4659,negative regulation of cellular process,0.012864571,0.999990192
GO:0050789,0.959007254,0.671621066,48.31954754,42,9764,regulation of biological process,0.00723645,0.999990192
GO:0034645,0.95951541,0.639813776,22.12583952,16,4471,cellular macromolecule biosynthetic process,0.013147478,0.999990192
GO:0008283,0.959629143,0.512457602,9.115588547,5,1842,cell population proliferation,0.024205974,0.999990192
GO:0022607,0.963285619,0.574768354,14.27218098,9,2884,cellular component assembly,0.017773944,0.999990192
GO:0050793,0.963696234,0.544607501,11.83739837,7,2392,regulation of developmental process,0.020095902,0.999990192
GO:0032502,0.964578501,0.650137952,27.77730647,21,5613,developmental process,0.010948661,0.999990192
GO:0031323,0.969399115,0.639631663,28.04948745,21,5668,regulation of cellular metabolic process,0.01073721,0.999990192
GO:0051171,0.970314804,0.630440164,25.96606575,19,5247,regulation of nitrogen compound metabolic process,0.01133609,0.999990192
GO:0051239,0.972659739,0.521786052,12.26299046,7,2478,regulation of multicellular organismal process,0.018725234,0.999990192
GO:0048519,0.975147487,0.614058094,25.19901025,18,5092,negative regulation of biological process,0.011403221,0.999990192
GO:0048468,0.978105221,0.462534974,9.956875221,5,2012,cell development,0.02028831,0.999990192
GO:0044085,0.982812063,0.519545218,15.44998233,9,3122,cellular component biogenesis,0.015167309,0.999990192
GO:0009653,0.985112022,0.479704487,13.1339696,7,2654,anatomical structure morphogenesis,0.016324054,0.999990192
GO:0030154,0.988032829,0.520687466,18.41922941,11,3722,cell differentiation,0.013042828,0.999990192
GO:0019222,0.988353079,0.582997041,30.76634853,22,6217,regulation of metabolic process,0.009349594,0.999990192
GO:0048869,0.990733562,0.506496355,18.79533404,11,3798,cellular developmental process,0.012526063,0.999990192
GO:0006725,0.994832207,0.522154663,26.58960764,17,5373,cellular aromatic compound metabolic process,0.009672685,0.999990192
GO:0006139,0.995524945,0.510039816,25.67408978,16,5188,nucleobase-containing compound metabolic process,0.009764542,0.999990192
GO:0034641,0.995959324,0.520591408,29.14810887,19,5890,cellular nitrogen compound metabolic process,0.008996112,0.999990192
GO:0046483,0.997444111,0.486283995,26.45104277,16,5345,heterocycle metabolic process,0.009199334,0.999990192
